No_;Location;Inventory;Saleable qty
006706;110;5.000000;5.000000
023026;110;-1.000000;-1.000000
017491;110;-1.000000;-1.000000
021562;110;9.000000;9.000000
008239;110;30.000000;27.000000
006316;110;.000000;.000000
004275;110;35.000000;35.000000
008682;110;5.000000;5.000000
001101;110;.000000;.000000
002355;110;.000000;.000000
046869;110;8.000000;8.000000
039039;110;6.000000;6.000000
018023;110;.000000;.000000
008560;110;.000000;.000000
003736;110;20.000000;20.000000
020733;110;11.000000;11.000000
002380;110;.000000;.000000
006599;110;.000000;.000000
017095;110;.000000;.000000
042447;110;16.560000;14.560000
003201;110;.000000;.000000
027176;110;1.000000;1.000000
022094;110;22.000000;21.000000
003399;110;12.000000;12.000000
002986;110;.000000;.000000
001338;110;.000000;.000000
048886;110;.000000;.000000
031436;110;.000000;.000000
008768;110;3.000000;3.000000
028138;110;21.000000;21.000000
008589;110;.000000;.000000
006108;110;.000000;.000000
005444;110;8.000000;8.000000
015479;110;2.000000;2.000000
017977;110;.000000;.000000
005059;110;.000000;.000000
019447;110;2.000000;2.000000
016563;110;.000000;.000000
002124;110;.000000;.000000
017471;110;.000000;.000000
018665;110;5.000000;5.000000
031349;110;14.000000;14.000000
036937;110;19.000000;19.000000
022530;110;.000000;.000000
022306;110;.000000;.000000
008006;110;.000000;.000000
019567;110;-1.000000;-1.000000
016273;110;.000000;.000000
029717;110;2.000000;2.000000
048272;110;8.000000;8.000000
017859;110;.000000;.000000
007209;110;.000000;.000000
005019;110;11.000000;11.000000
028253;110;16.000000;16.000000
002082;110;.000000;.000000
017075;110;.000000;.000000
002852;110;.000000;.000000
007040;110;.000000;.000000
027376;110;7.000000;7.000000
018063;110;.000000;.000000
001967;110;.000000;.000000
003161;110;.000000;.000000
023300;110;8.000000;8.000000
005306;110;.000000;.000000
019403;110;2.000000;2.000000
015661;110;.000000;.000000
041516;110;5.000000;5.000000
041029;110;4.000000;4.000000
031152;110;5.000000;5.000000
036926;110;6.000000;6.000000
017802;110;1.000000;1.000000
017340;110;-2.000000;-2.000000
017648;110;.000000;.000000
024885;110;8.000000;8.000000
002386;110;.000000;.000000
021968;110;.000000;.000000
017303;110;.000000;.000000
043433;110;20.000000;20.000000
004548;110;2.000000;2.000000
040348;110;4.000000;4.000000
019854;110;11.000000;9.000000
018369;110;13.000000;13.000000
008508;110;.000000;.000000
022147;110;7.000000;7.000000
000616;110;.000000;.000000
003553;110;1.000000;1.000000
029659;110;179.544400;178.544400
019732;120;.000000;.000000
006679;120;1.000000;1.000000
003728;120;.000000;.000000
017031;120;.000000;.000000
000162;120;.000000;.000000
020414;120;.000000;.000000
022516;120;.000000;.000000
018034;120;.000000;.000000
002605;120;.000000;.000000
005456;120;.000000;.000000
005035;120;4.000000;4.000000
015678;120;.000000;.000000
019672;120;.000000;.000000
017402;120;.000000;.000000
027410;120;.000000;.000000
016050;120;.000000;.000000
027438;120;.000000;.000000
002406;120;1.000000;1.000000
004764;120;.000000;.000000
008108;120;.000000;.000000
020915;120;.000000;.000000
016434;120;.000000;.000000
008041;120;-1.000000;-1.000000
003655;120;.000000;.000000
023181;120;2.000000;2.000000
017257;120;.000000;.000000
001278;120;.000000;.000000
000019;120;.000000;.000000
006839;120;.000000;.000000
008235;120;.000000;.000000
024917;120;.000000;.000000
025963;120;.000000;.000000
002595;120;.000000;.000000
008614;120;.000000;.000000
022071;120;.000000;.000000
019604;120;1.000000;1.000000
039734;120;.000000;.000000
005701;120;.000000;.000000
007829;120;.000000;.000000
015250;120;4.000000;4.000000
027168;120;.000000;.000000
003650;120;.000000;.000000
017027;120;.000000;.000000
001986;120;.000000;.000000
016721;120;.000000;.000000
005601;120;12.000000;12.000000
006866;120;.000000;.000000
018565;120;.000000;.000000
017270;120;.000000;.000000
017635;120;.000000;.000000
027692;120;9.000000;9.000000
006481;120;.000000;.000000
020052;120;-1.000000;-1.000000
030951;120;.000000;.000000
008227;120;9.000000;6.000000
016544;120;.000000;.000000
000706;120;.000000;.000000
025872;120;.000000;.000000
003758;120;2.000000;2.000000
017618;120;.000000;.000000
007273;120;.000000;.000000
018734;120;.000000;.000000
025527;120;2.000000;2.000000
038459;120;-7.000000;-7.000000
017501;120;.000000;.000000
007978;120;.000000;.000000
005170;120;.000000;.000000
025849;120;.000000;.000000
001878;120;.000000;.000000
002598;120;.000000;.000000
021182;120;.000000;.000000
005767;120;1.000000;1.000000
016449;120;.000000;.000000
005655;120;.000000;.000000
006042;120;.000000;.000000
017309;120;.000000;.000000
001396;120;2.000000;2.000000
016214;120;6.000000;6.000000
005639;120;.000000;.000000
021155;120;.000000;.000000
006318;120;-4.000000;-4.000000
000052;120;.000000;.000000
015256;120;.000000;.000000
004303;120;.810000;.810000
001924;120;.000000;.000000
005211;120;-2.000000;-2.000000
021348;120;-3.000000;-3.000000
004805;120;.000000;.000000
004279;120;.000000;.000000
006162;120;.000000;.000000
001341;120;7.000000;7.000000
016547;120;.000000;.000000
002910;120;.000000;.000000
020315;120;.000000;.000000
025541;120;.000000;.000000
006966;120;.000000;.000000
011359;120;.000000;.000000
016796;120;.000000;.000000
003529;120;.000000;.000000
007618;120;.000000;.000000
017897;120;-1.000000;-1.000000
015355;120;.000000;.000000
018021;120;.000000;.000000
019836;120;.000000;.000000
000140;120;.000000;.000000
004609;120;1.000000;1.000000
004376;120;.000000;.000000
021934;120;.000000;.000000
016406;120;.000000;.000000
003043;120;.000000;.000000
005032;120;2.000000;2.000000
004556;120;.000000;.000000
000288;120;.000000;.000000
017385;120;.000000;.000000
001771;120;.000000;.000000
006996;120;.000000;.000000
016747;120;.000000;.000000
005271;120;1.000000;1.000000
029747;120;.000000;.000000
017665;120;.000000;.000000
026039;120;-.140000;-.140000
002947;120;.000000;.000000
004835;120;.000000;.000000
038491;120;.000000;.000000
022876;120;.000000;.000000
006176;120;.000000;.000000
022843;120;.000000;.000000
016830;120;.000000;.000000
002664;120;.000000;.000000
002549;120;.000000;.000000
008365;120;1.000000;1.000000
019863;120;.000000;.000000
003987;120;2.000000;2.000000
001724;120;.000000;.000000
021146;120;.000000;.000000
006001;120;.000000;.000000
026438;120;.000000;.000000
027150;120;1.000000;1.000000
005801;120;-10.000000;-10.000000
007998;120;.000000;.000000
002107;120;-1.000000;-1.000000
001748;120;.000000;.000000
000723;120;11.000000;11.000000
020260;120;-2.000000;-2.000000
017290;120;.000000;.000000
008255;120;.000000;.000000
026599;120;.000000;.000000
004622;120;.000000;.000000
005675;120;.000000;.000000
021017;120;.000000;.000000
022382;120;.000000;.000000
016329;120;1.000000;1.000000
001901;120;.000000;.000000
008894;120;-2.000000;-2.000000
004595;120;.000000;.000000
026067;120;.000000;.000000
003492;120;.000000;.000000
017023;120;.000000;.000000
000305;120;1.000000;1.000000
006437;120;.000000;.000000
025806;120;5.000000;5.000000
008641;120;.000000;.000000
008947;120;.000000;.000000
017700;120;.000000;.000000
008155;120;.000000;.000000
002933;120;5.000000;5.000000
020245;120;.000000;.000000
017739;120;.000000;.000000
002065;120;.000000;.000000
005728;120;.000000;.000000
017680;120;.000000;.000000
005716;120;.000000;.000000
008754;120;.000000;.000000
006904;120;.000000;.000000
000953;120;.000000;.000000
015510;120;.000000;.000000
027398;120;-1.000000;-1.000000
007391;120;.000000;.000000
017404;120;.000000;.000000
018714;120;2.000000;2.000000
006971;120;.000000;.000000
016598;120;.000000;.000000
016390;120;.000000;.000000
003915;120;.000000;.000000
001745;120;.000000;.000000
028623;120;-1.000000;-1.000000
016370;120;.000000;.000000
000116;120;.000000;.000000
016578;120;3.000000;3.000000
039049;120;.000000;.000000
020551;120;.000000;.000000
004176;120;.000000;.000000
002693;120;-2.000000;-2.000000
000229;120;.000000;.000000
008383;120;.000000;.000000
018302;120;.000000;.000000
003724;120;.000000;.000000
025729;120;.000000;.000000
005117;120;.000000;.000000
006642;120;.000000;.000000
007010;120;-2.000000;-2.000000
016427;120;-2.000000;-2.000000
005615;120;.000000;.000000
018525;120;.000000;.000000
016576;120;.000000;.000000
004823;120;.000000;.000000
017835;120;.000000;.000000
002248;120;.000000;.000000
002088;120;.000000;.000000
001367;120;.000000;.000000
027821;120;.000000;.000000
022245;120;.000000;.000000
015306;120;.000000;.000000
014730;120;.000000;.000000
005416;120;.000000;.000000
021508;120;.000000;.000000
020281;120;.000000;.000000
022505;120;.000000;.000000
022271;120;.000000;.000000
016038;120;.000000;.000000
016341;120;.000000;.000000
005157;120;.000000;.000000
017357;120;.000000;.000000
004289;120;2.000000;2.000000
002541;120;.000000;.000000
017273;120;.000000;.000000
018373;120;-2.000000;-2.000000
015315;120;.000000;.000000
048972;120;.000000;.000000
015470;120;4.000000;4.000000
008215;120;.000000;.000000
001991;120;.000000;.000000
003684;120;.000000;.000000
020003;120;.000000;.000000
006134;120;.000000;.000000
015276;120;.000000;.000000
016910;120;.000000;.000000
030705;120;.000000;.000000
022327;120;.000000;.000000
000622;120;.000000;.000000
002056;120;.000000;.000000
006166;120;.000000;.000000
007830;120;.000000;.000000
002669;120;.000000;.000000
026938;120;-1.000000;-1.000000
001423;120;.000000;.000000
004277;120;.000000;.000000
034629;120;-4.000000;-4.000000
021578;120;3.000000;3.000000
017986;120;.000000;.000000
002279;120;.000000;.000000
023262;120;-1.000000;-1.000000
022857;120;.000000;.000000
031140;120;.000000;.000000
038544;120;1.000000;1.000000
015375;120;.000000;.000000
005510;120;.000000;.000000
027540;120;.000000;.000000
026060;120;.000000;.000000
016528;120;.000000;.000000
016488;120;.000000;.000000
015354;120;.000000;.000000
016320;120;.000000;.000000
004566;120;.000000;.000000
003999;120;.000000;.000000
008053;120;4.000000;4.000000
016989;120;.000000;.000000
017611;120;.000000;.000000
016275;120;.000000;.000000
018014;120;-1.000000;-1.000000
007783;120;.000000;.000000
001146;120;.000000;.000000
015270;120;.000000;.000000
006837;120;.000000;.000000
017871;120;.000000;.000000
020696;120;.000000;.000000
008272;120;.000000;.000000
002532;120;.000000;.000000
015410;120;.000000;.000000
006955;120;.000000;.000000
008325;120;3.000000;3.000000
031415;120;-1.000000;-1.000000
004280;120;-13.000000;-13.000000
015550;120;.000000;.000000
001145;120;1.000000;1.000000
003194;120;.000000;.000000
024862;120;1.000000;1.000000
015216;120;.000000;.000000
017914;120;.000000;.000000
005642;120;.000000;.000000
003089;120;3.000000;3.000000
021900;120;.000000;.000000
023050;120;.000000;.000000
020224;120;.000000;.000000
005799;120;3.000000;3.000000
005126;120;.000000;.000000
010924;120;.000000;.000000
007399;120;.000000;.000000
016571;120;.000000;.000000
016733;120;.000000;.000000
028628;120;.000000;.000000
002957;120;.000000;.000000
016766;120;.000000;.000000
017286;120;.000000;.000000
002728;120;.000000;.000000
005433;120;.000000;.000000
028857;120;.000000;.000000
003505;120;.000000;.000000
004929;120;.000000;.000000
004387;120;.000000;.000000
002503;120;.000000;.000000
022849;120;.000000;.000000
002840;120;.000000;.000000
007435;120;.000000;.000000
002612;120;.000000;.000000
000566;120;.000000;.000000
008141;120;.000000;.000000
012340;120;-1.000000;-1.000000
005063;120;.000000;.000000
016295;120;.000000;.000000
017418;120;.000000;.000000
016575;120;.000000;.000000
010349;120;.000000;.000000
021023;120;.000000;.000000
005585;120;.000000;.000000
017464;120;.000000;.000000
018033;120;.000000;.000000
009593;120;.000000;.000000
021970;120;.000000;.000000
015322;120;.000000;.000000
003888;120;3.000000;3.000000
000171;120;.000000;.000000
008196;120;.000000;.000000
004261;120;.000000;.000000
017978;120;.000000;.000000
003640;120;.000000;.000000
018378;120;.000000;.000000
021794;120;.000000;.000000
004229;120;.000000;.000000
002784;120;.000000;.000000
008013;120;-8.000000;-8.000000
017967;120;.000000;.000000
017013;120;.000000;.000000
019872;120;.000000;.000000
023287;120;4.000000;4.000000
007712;120;.000000;.000000
005256;120;.000000;.000000
017876;120;.000000;.000000
030873;120;.000000;.000000
016279;120;.000000;.000000
000118;120;.000000;.000000
002432;120;.000000;.000000
008961;120;.000000;.000000
002062;120;-20.000000;-20.000000
007746;120;.000000;.000000
000711;120;.000000;.000000
030798;120;.000000;.000000
008153;120;-4.166500;-4.166500
004002;120;.000000;.000000
018541;120;.000000;.000000
004171;120;.000000;.000000
020232;120;1.000000;.000000
000102;120;.000000;.000000
020327;120;.000000;.000000
003417;120;.000000;.000000
002995;120;.000000;.000000
005570;120;.000000;.000000
008735;120;.000000;.000000
018675;120;.000000;.000000
005242;120;.000000;.000000
025834;120;.000000;.000000
016738;120;.000000;.000000
003675;120;-1.000000;-1.000000
003562;120;-3.000000;-3.000000
007467;120;-1.000000;-1.000000
002014;120;.000000;.000000
004432;120;-3.000000;-4.000000
027694;120;.000000;.000000
001350;120;.000000;.000000
016603;120;.000000;.000000
003590;120;.000000;.000000
022061;120;.000000;.000000
028817;120;.000000;.000000
004939;120;.000000;.000000
018719;120;.000000;.000000
008019;120;-1.000000;-1.000000
006101;120;.000000;.000000
023013;120;.000000;.000000
015311;120;.000000;.000000
018642;120;.000000;.000000
004315;120;.000000;.000000
025744;120;.000000;.000000
029604;120;.000000;.000000
001114;120;.000000;.000000
031482;120;-1.000000;-1.000000
007244;120;.000000;.000000
006783;120;.000000;.000000
000678;120;.000000;.000000
020958;120;.000000;.000000
025915;120;2.000000;2.000000
003945;120;.000000;.000000
025522;120;.000000;.000000
004712;120;.000000;.000000
020893;120;.000000;.000000
028790;120;.000000;.000000
006326;120;.000000;.000000
008949;120;3.000000;3.000000
028103;120;.000000;.000000
015500;120;3.000000;3.000000
001369;120;.000000;.000000
002935;120;.000000;.000000
034477;120;.000000;.000000
004634;120;.000000;.000000
027407;120;.000000;.000000
000790;120;.000000;.000000
009575;120;.000000;.000000
004999;120;.000000;.000000
031127;120;.000000;.000000
005671;120;.000000;.000000
004287;120;.000000;.000000
028433;120;.000000;.000000
005706;120;.000000;.000000
016717;120;.000000;.000000
008220;120;-2.000000;-2.000000
021533;120;.000000;.000000
008275;120;.000000;.000000
003200;120;.000000;.000000
002334;120;.000000;.000000
018588;120;.000000;.000000
027550;120;3.000000;3.000000
022855;120;.000000;.000000
005469;120;.000000;.000000
005847;120;-1.000000;-1.000000
005634;120;.000000;.000000
000885;120;.000000;.000000
039604;120;.000000;.000000
006280;120;.000000;.000000
006172;120;.000000;.000000
026934;120;.000000;.000000
008252;120;2.000000;2.000000
008323;120;.000000;.000000
004567;120;4.000000;4.000000
001675;120;10.000000;10.000000
028617;120;.000000;.000000
005811;120;.000000;.000000
015400;120;.000000;.000000
008409;120;.000000;.000000
018599;120;.000000;.000000
003943;120;1.000000;1.000000
024998;120;.000000;.000000
001653;120;.000000;.000000
020051;120;-4.000000;-4.000000
004505;120;.000000;.000000
008702;120;1.000000;1.000000
007402;120;.000000;.000000
034574;120;.000000;.000000
000003;120;-1.530000;-1.530000
005823;120;.000000;.000000
006922;120;.000000;.000000
019694;120;7.000000;7.000000
008326;120;.000000;.000000
004284;120;.000000;.000000
021880;120;12.000000;12.000000
015332;120;2.000000;2.000000
005150;120;.000000;.000000
003620;120;.000000;.000000
004173;120;.000000;.000000
017717;120;.000000;.000000
017910;120;.000000;.000000
008647;120;2.000000;2.000000
011413;120;.000000;.000000
034570;120;-4.000000;-4.000000
007296;120;.000000;.000000
002100;120;.000000;.000000
006896;120;.000000;.000000
003433;120;.000000;.000000
008385;120;-3.000000;-3.000000
026109;120;.000000;.000000
004008;120;.000000;.000000
022994;120;.000000;.000000
000036;120;.000000;.000000
006883;120;1.000000;1.000000
006603;120;.000000;.000000
029801;120;.000000;.000000
008634;120;.000000;.000000
018074;120;.000000;.000000
008896;120;-3.000000;-3.000000
025739;120;6.000000;6.000000
009097;120;.000000;.000000
002388;120;-2.000000;-2.000000
017436;120;.000000;.000000
003438;120;.000000;.000000
022924;120;-1.000000;-1.000000
005206;120;.000000;.000000
017877;120;.000000;.000000
000425;120;.000000;.000000
002274;120;.000000;.000000
020971;120;4.000000;4.000000
003485;120;.000000;.000000
019619;120;.000000;.000000
017755;120;.000000;.000000
011888;120;2.000000;2.000000
015843;120;.000000;.000000
015194;120;-1.000000;-1.000000
019706;120;12.000000;12.000000
008331;120;.000000;.000000
019668;120;.000000;.000000
037672;120;3.000000;3.000000
018061;120;.000000;.000000
026198;120;.000000;.000000
015842;120;.000000;.000000
005500;120;-12.000000;-12.000000
000154;120;11.880000;11.880000
006682;120;.000000;.000000
002908;120;7.000000;7.000000
019641;120;2.000000;2.000000
005251;120;.000000;.000000
008945;120;.000000;.000000
020993;120;.000000;.000000
001049;120;.000000;.000000
004529;120;.000000;.000000
031472;120;1.000000;1.000000
004475;120;.000000;.000000
