ar;ItemNo;SalesQty;SalesAmountExclVat;SalesAmountInclVat;BF
2022;028653;1.000000;879.200000;1099.000000;132.160000
2023;034677;69.000000;991.200000;1239.000000;246.000000
2021;008049;839.000000;186597.280000;233246.600000;137161.720000
2024;016069;3.000000;213.600000;267.000000;126.570000
2022;018370;52.000000;1101.700000;1377.125000;323.780000
2021;003072;46.000000;2056.000000;2570.000000;510.400000
2020;004802;27.000000;4860.800000;6076.000000;2085.970000
2022;025591;47.000000;13163.200000;16454.000000;3826.120000
2021;015565;2.000000;24.000000;30.000000;9.700000
2020;002100;11.000000;782.420000;978.025000;282.240000
2021;000329;8.000000;281.600000;352.000000;174.870000
2020;000553;45.000000;396.000000;495.000000;235.730000
2020;019410;3.000000;285.600000;357.000000;114.000000
2023;000435;37.000000;4944.000000;6180.000000;1494.160000
2020;015363;6.000000;1969.200000;2461.500000;476.310000
2021;020525;19.000000;276.800000;346.000000;59.160000
2021;006622;27.450000;10753.570000;13441.962500;577.310000
2020;008955;1124.000000;338226.720000;422783.400000;44939.840000
2020;023202;113.000000;10685.760000;13357.200000;4610.880000
2024;001095;2.000000;318.400000;398.000000;123.780000
2021;020376;71.000000;60303.520000;75379.400000;20778.720000
2022;013143;21.000000;10920.000000;13650.000000;6045.330000
2021;016726;639.920000;71485.640000;89357.050000;23043.590000
2024;005636;3.000000;333.600000;417.000000;149.160000
2023;046867;25.000000;1188.000000;1485.000000;507.740000
2022;027417;1325.640000;550622.600000;688278.250000;174008.140000
2021;031182;11.000000;8872.000000;11090.000000;4850.080000
2020;007019;1.000000;159.200000;199.000000;99.840000
2021;026647;112.000000;42258.000000;52822.500000;12191.600000
2021;027207;16.000000;3507.200000;4384.000000;1822.720000
2020;024868;42.000000;16278.200000;20347.750000;5568.760000
2024;004562;20.000000;1248.000000;1560.000000;209.230000
2023;019444;1.000000;1220.800000;1526.000000;581.600000
2023;048312;35.000000;4294.000000;5367.500000;1504.850000
2020;003919;18.000000;27588.000000;34485.000000;8822.000000
2023;020108;10.000000;25732.000000;32165.000000;3217.000000
2024;003578;6.000000;2587.200000;3234.000000;200.040000
2023;039805;22.000000;24444.000000;30555.000000;1839.990000
2024;034580;19.000000;5897.600000;7372.000000;2694.020000
2022;026085;20.000000;3336.000000;4170.000000;1113.000000
2022;008208;597.000000;17722.660000;22153.325000;12397.650000
2023;002370;17.000000;1771.200000;2214.000000;509.120000
2023;028877;27.000000;22234.400000;27793.000000;1175.240000
2023;031324;67.000000;18894.080000;23617.600000;3098.360000
2023;000723;127.000000;29614.620000;37018.275000;10164.500000
2022;005371;1.000000;1919.200000;2399.000000;475.520000
2021;022088;5.000000;12236.000000;15295.000000;571.200000
2024;019625;1.000000;71.200000;89.000000;6.810000
2023;030967;4.000000;636.800000;796.000000;296.620000
2021;009681;42.000000;1944.690000;2430.862500;728.310000
2021;027699;8.000000;121.600000;152.000000;67.840000
2021;024950;17.000000;248376.000000;310470.000000;3312.500000
2024;007984;411.000000;74823.140000;93528.925000;32373.530000
2022;008312;99.000000;1460.000000;1825.000000;529.680000
2022;003042;-1.000000;-719.200000;-899.000000;-179.360000
2020;004124;122.000000;11847.280000;14809.100000;2855.000000
2022;015215;39.000000;4381.600000;5477.000000;1613.020000
2020;017333;7.000000;1034.400000;1293.000000;564.700000
2022;002625;1.000000;127.200000;159.000000;41.590000
2023;029694;626.000000;9273.600000;11592.000000;3530.560000
2020;009911;46.000000;25243.200000;31554.000000;4951.560000
2023;041525;122.000000;25093.760000;31367.200000;4315.840000
2022;024855;-1.000000;-2398.400000;-2998.000000;-693.760000
2024;005572;5.000000;556.000000;695.000000;155.800000
2021;025895;78.000000;289131.000000;361413.750000;71067.000000
2020;001863;3.000000;638.400000;798.000000;266.980000
2023;025985;20.000000;2420.000000;3025.000000;726.400000
2023;019988;408.000000;25379.200000;31724.000000;12699.820000
2020;013011;11.000000;2247.200000;2809.000000;1170.300000
2023;008926;416.200000;152637.600000;190797.000000;28671.420000
2022;020771;48.000000;2035.200000;2544.000000;863.520000
2021;028870;68.000000;14758.640000;18448.300000;4121.810000
2020;025899;92.000000;396800.200000;496000.250000;85722.440000
2022;003802;.000000;.000000;.000000;.000000
2020;026042;21.890000;32183.900000;40229.875000;13434.050000
2024;018627;5.000000;4344.000000;5430.000000;238.750000
2023;002379;73.000000;3414.400000;4268.000000;2180.160000
2024;040299;1.000000;295.200000;369.000000;70.380000
2020;002735;56.000000;6593.600000;8242.000000;4055.680000
2024;041073;1.000000;20.000000;25.000000;8.600000
2021;004315;12.000000;1981.600000;2477.000000;318.400000
2022;027596;98.000000;3765.600000;4707.000000;2708.240000
2023;023047;77.000000;93767.840000;117209.800000;-32035.480000
2020;006489;22.000000;1096.320000;1370.400000;13.820000
2024;008838;105.000000;4875.340000;6094.175000;2002.540000
2022;031209;210.000000;4172.800000;5216.000000;1638.800000
2023;038587;74.000000;13179.840000;16474.800000;3863.500000
2024;040681;1.000000;318.400000;398.000000;36.250000
2022;027316;16.000000;490.400000;613.000000;181.800000
2024;016070;1.000000;303.200000;379.000000;145.420000
2022;021017;74.000000;7444.800000;9306.000000;2089.440000
2024;036895;2.000000;2574.400000;3218.000000;-149.280000
2022;005369;-1.000000;-2800.000000;-3500.000000;-151.200000
2022;023302;5.000000;104.800000;131.000000;20.500000
2024;005565;6.000000;427.200000;534.000000;183.600000
2022;025565;1.000000;87.200000;109.000000;58.200000
2023;041084;23.000000;44782.000000;55977.500000;8006.520000
2020;027614;3.000000;2877.600000;3597.000000;710.320000
2021;020226;17.000000;4450.400000;5563.000000;1331.580000
2021;021558;10.000000;174.400000;218.000000;80.900000
2023;040610;38.000000;1425.600000;1782.000000;762.880000
2022;028247;42.000000;2945.440000;3681.800000;1309.560000
2022;000512;11.000000;319.200000;399.000000;138.360000
2022;002855;142.400000;43772.560000;54715.700000;6969.270000
2022;042440;15.000000;30392.800000;37991.000000;6623.800000
2024;008228;24.000000;4780.800000;5976.000000;-241.200000
2023;042654;84.000000;74662.000000;93327.500000;23464.240000
2021;019472;4.000000;323.200000;404.000000;-6.800000
2024;018727;15.000000;7268.000000;9085.000000;-218.640000
2021;017001;3.000000;1149.600000;1437.000000;-224.640000
2023;025920;1.000000;37.600000;47.000000;-.020000
2023;043175;31.000000;67576.800000;84471.000000;14934.400000
2021;003214;2.000000;1711.200000;2139.000000;-988.000000
2023;003110;-3.000000;-557.600000;-697.000000;-248.480000
2022;027579;94.000000;418251.200000;522814.000000;32609.360000
2020;005631;575.000000;60861.720000;76077.150000;9667.640000
2020;004135;636.000000;22312.970000;27891.212500;12140.610000
2020;020928;2.000000;56.000000;70.000000;14.560000
2022;011861;5.000000;3340.000000;4175.000000;-143.200000
2021;026142;12.000000;950.400000;1188.000000;355.320000
2023;031362;21.000000;25871.200000;32339.000000;950.920000
2023;017419;31.000000;4428.000000;5535.000000;400.950000
2022;021688;381.000000;20452.800000;25566.000000;6843.320000
2023;020423;65.000000;308026.200000;385032.750000;16193.400000
2021;027153;3.000000;2037.600000;2547.000000;280.320000
2023;006983;18.000000;4986.400000;6233.000000;1831.200000
2024;031072;10.000000;552.000000;690.000000;326.610000
2023;027135;45.000000;2066.400000;2583.000000;970.200000
2022;003219;99.000000;141997.600000;177497.000000;20031.280000
2020;008255;20.000000;1584.000000;1980.000000;859.950000
2020;024977;18.000000;417.600000;522.000000;126.400000
2023;004605;71.000000;8173.600000;10217.000000;937.190000
2022;002684;65.000000;1958.400000;2448.000000;689.060000
2022;028611;1.000000;919.200000;1149.000000;172.160000
2024;020907;4.000000;169.600000;212.000000;-6.720000
2024;034459;2.000000;2575.200000;3219.000000;-9.980000
2022;018522;168.000000;3306.120000;4132.650000;1852.360000
2021;006425;30.000000;4448.000000;5560.000000;1935.900000
2024;039045;.000000;.000000;.000000;.000000
2023;029594;85.000000;206789.680000;258487.100000;13507.000000
2021;020697;40.000000;3458.400000;4323.000000;1706.850000
2023;043134;4.000000;668.800000;836.000000;30.400000
2020;003467;6.000000;5779.200000;7224.000000;2284.800000
2021;002966;15.000000;2728.320000;3410.400000;527.520000
2021;002717;7.000000;1444.400000;1805.500000;343.300000
2021;018409;238.140000;15545.770000;19432.212500;-5891.580000
2021;000866;80.000000;12228.680000;15285.850000;6137.480000
2023;022872;42.000000;2085.200000;2606.500000;572.360000
2020;020966;38.000000;2623.600000;3279.500000;753.200000
2021;006876;62.000000;8449.600000;10562.000000;4115.200000
2023;025875;17.000000;119188.800000;148986.000000;10869.160000
2020;004612;190.000000;19419.360000;24274.200000;4278.080000
2020;007437;2.000000;318.400000;398.000000;147.680000
2021;004210;303.000000;11693.600000;14617.000000;5617.750000
2020;008735;7.000000;10313.040000;12891.300000;2190.800000
2023;034648;1.000000;2000.800000;2501.000000;125.080000
2023;042423;740.000000;633249.600000;791562.000000;126727.080000
2020;021941;76.000000;9629.600000;12037.000000;2876.260000
2021;005520;543.000000;10556.600000;13195.750000;3916.120000
2020;002521;9.000000;1360.800000;1701.000000;417.330000
2023;019669;10.000000;792.000000;990.000000;183.990000
2022;027348;42.000000;7685.600000;9607.000000;2429.300000
2022;041445;1.000000;47.200000;59.000000;20.980000
2020;002539;12.000000;5294.240000;6617.800000;2029.040000
2022;007341;32.000000;2518.400000;3148.000000;910.560000
2022;000619;5.000000;242.400000;303.000000;65.400000
2022;020025;698.000000;15070.560000;18838.200000;8693.970000
2022;008376;8.000000;515.200000;644.000000;149.780000
2021;038565;3.000000;2376.000000;2970.000000;1221.000000
2020;021511;16.000000;14765.600000;18457.000000;2425.440000
2021;004507;70.000000;3696.000000;4620.000000;1201.200000
2023;040573;9.000000;5392.800000;6741.000000;1620.540000
2023;028170;17.000000;351.200000;439.000000;193.440000
2023;043357;18.000000;1507.200000;1884.000000;714.870000
2020;006144;40.000000;2997.600000;3747.000000;1309.480000
2023;047431;1.000000;559.200000;699.000000;96.270000
2021;006288;49.000000;8779.200000;10974.000000;3545.420000
2020;021647;145.000000;33571.230000;41964.037500;11356.030000
2024;041410;5.000000;396.000000;495.000000;97.400000
2020;022961;6.000000;209.440000;261.800000;20.320000
2021;004634;51.000000;9343.200000;11679.000000;2247.570000
2020;024898;34.000000;3013.600000;3767.000000;999.990000
2021;022433;3.000000;6485.600000;8107.000000;-599.500000
2021;021556;26.000000;395.200000;494.000000;263.200000
2023;031379;15.000000;708.000000;885.000000;255.600000
2024;004286;4.000000;1295.200000;1619.000000;54.880000
2020;021906;96.000000;19622.560000;24528.200000;7660.380000
2020;008935;51.000000;6329.600000;7912.000000;846.080000
2022;020556;54.000000;63380.910000;79226.137500;14672.910000
2021;015385;13.000000;1557.600000;1947.000000;127.080000
2021;019654;33.000000;2277.600000;2847.000000;1893.810000
2023;023274;1.000000;31.200000;39.000000;14.100000
2023;044739;107.000000;1564572.800000;1955716.000000;-84017.680000
2021;038540;52.000000;3879.750000;4849.687500;1536.630000
2020;006168;274.000000;43325.040000;54156.300000;17761.540000
2022;007392;44.000000;19333.600000;24167.000000;3728.230000
2022;027551;21.000000;1584.800000;1981.000000;538.640000
2023;021551;23.000000;26318.400000;32898.000000;6688.180000
2021;021104;2.000000;110.400000;138.000000;44.400000
2024;005534;11.000000;519.200000;649.000000;136.400000
2022;041506;200.000000;17258.790000;21573.487500;4313.190000
2024;021020;1.000000;135.200000;169.000000;27.320000
2022;003294;1206.000000;74057.990000;92572.487500;48442.310000
2020;008208;656.000000;18076.690000;22595.862500;12496.150000
2022;000195;4.000000;412.800000;516.000000;133.000000
2021;020315;37.000000;168407.200000;210509.000000;31413.310000
2022;039124;3.000000;1629.600000;2037.000000;55.500000
2020;027135;7.000000;250.400000;313.000000;109.280000
2023;038568;10.000000;1009.600000;1262.000000;568.800000
2020;015532;7.000000;4234.400000;5293.000000;610.500000
2020;002167;1945.000000;15353.220000;19191.525000;9308.620000
2022;019258;13.000000;1901.600000;2377.000000;545.660000
2022;030954;6.000000;789.520000;986.900000;-193.560000
2022;020551;113.000000;19061.600000;23827.000000;3131.440000
2021;006637;329.320000;64577.160000;80721.450000;9988.660000
2024;001046;4.000000;549.600000;687.000000;201.720000
2021;008585;3.000000;93.600000;117.000000;40.800000
2023;005460;98.000000;403296.000000;504120.000000;25998.640000
2021;026236;28.000000;66443.680000;83054.600000;18410.240000
2021;019990;337.000000;6130.430000;7663.037500;3019.920000
2023;021541;3.000000;165.600000;207.000000;73.200000
2020;017004;1.000000;1199.600000;1499.500000;-906.000000
2020;004659;134.000000;3114.000000;3892.500000;811.280000
2022;034546;13.000000;2509.600000;3137.000000;927.460000
2021;034687;112.000000;6942.400000;8678.000000;3369.600000
2022;027087;2.000000;1118.400000;1398.000000;418.260000
2021;002378;87.000000;13613.600000;17017.000000;9228.800000
2020;008340;556.000000;29821.130000;37276.412500;15617.890000
2023;031865;7.000000;14977.600000;18722.000000;548.080000
2023;019931;1.000000;2400.000000;3000.000000;-671.200000
2022;005682;70.000000;5158.400000;6448.000000;2525.570000
2021;000646;4.000000;564.800000;706.000000;298.160000
2021;021002;43.000000;677.600000;847.000000;359.520000
2024;002776;32.000000;4326.400000;5408.000000;2447.200000
2023;022928;7.000000;3419.200000;4274.000000;2270.080000
2020;024938;37.000000;3522.400000;4403.000000;1905.980000
2020;005460;219.000000;656139.600000;820174.500000;69363.300000
2024;034663;2.000000;2414.400000;3018.000000;184.880000
2023;007765;68.000000;4501.600000;5627.000000;2726.150000
2024;028103;12.000000;1392.000000;1740.000000;639.600000
2020;008882;41.000000;12513.600000;15642.000000;-3181.200000
2024;048290;2.000000;558.400000;698.000000;366.880000
2020;008387;35.000000;2388.000000;2985.000000;975.100000
2023;021202;697.401200;149706.560000;187133.200000;17806.970000
2021;004279;1764.000000;421396.000000;526745.000000;54029.000000
2021;009090;2.000000;1759.200000;2199.000000;329.200000
2024;008352;3.000000;141.600000;177.000000;75.170000
2023;019999;743.000000;34157.780000;42697.225000;14634.840000
2023;040481;6.000000;6639.200000;8299.000000;715.760000
2024;043334;2.000000;8398.400000;10498.000000;1069.520000
2020;026007;52.000000;7725.940000;9657.425000;3280.440000
2020;015312;23.000000;1782.400000;2228.000000;766.950000
2021;002548;2.000000;462.400000;578.000000;256.840000
2021;004544;133.000000;15703.130000;19628.912500;6047.330000
2023;019646;51.000000;4039.200000;5049.000000;2429.260000
2024;005462;37.000000;153890.400000;192363.000000;-559.440000
2020;002740;1.000000;191.200000;239.000000;90.180000
2020;015359;14.000000;1760.000000;2200.000000;569.900000
2023;011860;1.000000;527.200000;659.000000;-114.560000
2022;028615;2.000000;2358.400000;2948.000000;179.920000
2021;008615;19.000000;28624.800000;35781.000000;6348.000000
2023;042948;30.000000;9429.600000;11787.000000;5384.400000
2023;016561;23.000000;37630.400000;47038.000000;9834.480000
2020;000481;24.000000;748.800000;936.000000;323.040000
2020;005864;17.000000;74506.800000;93133.500000;9490.800000
2022;008332;7.000000;461.600000;577.000000;236.060000
2023;007928;1.000000;39.200000;49.000000;20.310000
2024;004799;5.000000;548.000000;685.000000;235.530000
2024;045788;10.000000;784.000000;980.000000;259.600000
2020;002624;2.000000;318.400000;398.000000;84.760000
2020;000143;1505.380000;214911.210000;268639.012500;61408.370000
2020;002775;341.000000;32054.280000;40067.850000;24692.520000
2023;034752;37.000000;1381.600000;1727.000000;603.780000
2022;015549;94.000000;5532.800000;6916.000000;2383.420000
2021;009759;1.000000;42.000000;52.500000;42.000000
2024;008062;25.000000;2980.000000;3725.000000;318.090000
2020;005506;21.000000;895.200000;1119.000000;283.680000
2021;022342;42.000000;4297.600000;5372.000000;1492.840000
2022;027261;2.000000;638.400000;798.000000;267.620000
2021;020007;1869.000000;65552.910000;81941.137500;43814.890000
2023;020513;8.000000;134.400000;168.000000;37.760000
2021;027531;16.000000;6372.800000;7966.000000;1441.500000
2020;002825;308.880000;92657.320000;115821.650000;27887.860000
2024;041373;4.000000;956.800000;1196.000000;326.480000
