Produktnummer;Lev.prono;Strekkode;Beskrivelse;Sortimentskode;Skien;Porsgrunn;Kristiansand;Tonsberg;Arendal;Sandefjord;Larvik;Stock
Y633-100C;Y633-100C;7072742003130;LIND xxVITALITY 100 SERVANTSKAP;UT;.000000;NULL;.000000;.000000;.000000;1.000000;.000000;NULL
Y633-100C-FSC;Y633-100C-FSC;7072742003147;GOL xxLIND VITALITY 100 SERVANTSKAP;UT;.000000;.000000;1.000000;.000000;3.000000;1.000000;.000000;NULL
Y633-120;Y633-120;230021069704;GOL xxLIND VITALITY 120 BADEROMSMØBEL UTEN SPEIL;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y633-120C;Y633-120C;7072742003154;GOL xxLIND VITALITY 120 SERVANTSKAP;UT;.000000;.000000;.000000;.000000;-1.000000;.000000;.000000;NULL
Y633-120C-FSC;Y633-120C-FSC;7072742003161;GOL xxLIND VITALITY 120 SERVANTSKAP;UT;.000000;.000000;2.000000;.000000;.000000;.000000;.000000;NULL
Y637-040M-FSC;Y637-040M-FSC;7072742002195;GOL LIND SELECT SPEILSKAP 40 HVIT MOD 2018;HL;1.000000;3.000000;2.000000;.000000;4.000000;3.000000;1.000000;NULL
Y656-060M-FSC;Y656-060M-FSC;7072742003963;KOL LIND CONTINENTAL 60/140 SPEILSKAP;HL;.000000;2.000000;NULL;NULL;NULL;NULL;NULL;NULL
Y656-120C-FSC;Y656-120C-FSC;7072742004021;KOL LIND CONTINENTAL 120 SERVANTSKAP;HL;NULL;-1.000000;NULL;NULL;NULL;NULL;NULL;NULL
Y656-120-FSC;Y656-120-FSC;7072742002973;LIND CONTINENTAL 120 BADEROMSMØBEL;HL;-4.000000;-1.000000;.000000;.000000;-1.000000;-1.000000;.000000;NULL
Y656-120M-FSC;Y656-120M-FSC;7072742004038;KOL LIND CONTINENTAL 120 SPEILSKAP;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
Y656-140-FSC;Y656-140-FSC;7072742002980;LIND CONTINENTAL 140 BADEROMSMØBEL;HL;.000000;.000000;-1.000000;1.000000;3.000000;.000000;.000000;NULL
y656-160-FSC;y656-160-FSC;7072742011111;LIND CONTINENTAL HØYSKAP 160 CM;HL;-1.000000;.000000;1.000000;.000000;3.000000;1.000000;1.000000;NULL
YB193-060;YB193-060;7072742003970;KOL LIND CONTINENTAL/VITALITY 60 ENKEL SERVANT;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
YB193-100;YB193-100;7072742003185;LIND CONTINENTAL/VITALITY 100 ENKEL SERVANT;HL;.000000;1.000000;1.000000;.000000;3.000000;3.000000;.000000;NULL
YB195-080;YB195-080;7072742012002;KOL LIND MAGICAL 80 SERVANT;HL;.000000;NULL;.000000;NULL;NULL;NULL;NULL;NULL
YBC51-080B-MC;YBC51-080B-MC;230021063696;GOL xxSPEILSKAP 80 SORT 80X78X14.5cm;UT;.000000;2.000000;.000000;.000000;.000000;.000000;.000000;NULL
YBC51-100E-FSC;YBC51-100E-FSC;7072742001716;GOL LIND PLUS 100 MED PORSELENSSERVANT & SPEIL MOD 2018;HL;3.000000;-1.000000;1.000000;3.000000;3.000000;4.000000;4.000000;NULL
YBC51-120T-FSC;YBC51-120T-FSC;7072742001730;GOL LIND MONACO 120 ENK MØBELSETTSERVANT+SPEIL HVIT MOD 2018;HL;3.000000;-1.000000;4.000000;2.000000;4.000000;3.000000;2.000000;NULL
YBC51-120WM-3-FSC;YBC51-120WM-3-FSC;7072742009200;KOL LIND MONACO/ESSENCE/CURVE 120 HVIT SPEIL;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
YBC66-040W;YBC66-040W;230021059026;GOL xxLIND JUTLANDIA MØBELSETT I HVIT 42X27X64.5;UT;.000000;.000000;.000000;-1.000000;.000000;.000000;.000000;NULL
YBC80-060;YBC80-060;230021064716;GOL xxLIND BIANCO 60 BADEROMSMØBEL 630X530X610mm;UT;.000000;NULL;.000000;-1.000000;.000000;.000000;.000000;NULL
YBC95-100;YBC95-100;230021065119;NET xxLIND SUPRA 100;UT;.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YC170-035H-FSC;YC170-035H-FSC;7072742003079;LIND xxMOMENT HØYSKAP;UT;.000000;NULL;.000000;.000000;.000000;.000000;NULL;NULL
YCD51-040-2;YCD51-040-2;7072742012408;KOL LIND CORNER SERVANT;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YCD51-040-FSC;YCD51-040-FSC;7072742001792;GOL xxLIND CORNER MØBELSETT  40.5X40.5X76 MOD 2018;UT;.000000;.000000;.000000;.000000;-1.000000;.000000;.000000;NULL
YG1020-060B-FSC;YG1020-060B-FSC;7072742019902;KOL LIND EXPLORE SORT 60 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG1020-100B-R-FSC;YG1020-100B-R-FSC;7072742019872;KOL LIND EXPLORE SORT 100 SERVANTSKAP HØYRE;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG1020-100W-L-FSC;YG1020-100W-L-FSC;7072742020014;KOL LIND EXPLORE EIK 100 SERVANTSKAP VENSTRE;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG1020-120B-FSC;YG1020-120B-FSC;7072742019896;KOL LIND EXPLORE SORT 120 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MIH;134001;7026751340014;ASK INNVENDIG HJØRNE GUMMI;BL;123.000000;79.000000;96.000000;36.000000;76.000000;45.000000;81.000000;NULL
MIJ004;MIJ001;230021016357;MIJ FASADEFLIS NEPTUNO GRIS 15X45;HL;12.120000;7.070000;.000000;49.490000;16.160000;41.410000;.000000;303.000000
MIJ006;MIJ006;230021065966;MIJ xxCARPATOS MIX 26,3X47,5;UT;NULL;.000000;NULL;.000000;NULL;.000000;NULL;54.000000
MIN-066022;MIN-066022;7070905001122;AAL MINI STØTTEMUR KURVE GRÅ;0;NULL;11.000000;NULL;NULL;3.000000;.000000;NULL;NULL
MIN-066029;MIN-066029;7070905007827;AAL HJØRNE INNVENDIG NR. 2 MINI STØTTEMUR;UT;NULL;2.000000;NULL;.000000;NULL;1.000000;NULL;NULL
MIN-066044;MIN-066044;7070905007834;AAL HJØRNE INNVENDIG NR. 3 MINI STØTTEMUR;UT;NULL;2.000000;NULL;.000000;1.000000;NULL;NULL;NULL
MIN-066045;MIN-066045;7070905007841;AAL HJØRNE INNVENDIG NR. 4 MINI STØTTEMUR;UT;NULL;1.000000;NULL;NULL;1.000000;NULL;NULL;NULL
MIN-066053;MIN-066053;7070905007933;AAL KNEKT HJØRNE UTVENDIG NR. 4 MINI KNEKT;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MJ-06;MJ-06;230021061814;MFK xxMJØLNER VERKTØYKASSE I PLAST-06 0;UT;.000000;.000000;.000000;.000000;-3.000000;.000000;.000000;NULL
MJ18-LS;MJ18-LS;7072742011371;MJØLNER BATTERILADER 18V;HL;2.000000;NULL;5.000000;4.000000;3.000000;5.000000;4.000000;NULL
MLF;1260;4018448070017;ASK MAGNETLUKEFESTER 4 DELER;BL;.000000;.000000;3.000000;5.000000;3.000000;5.000000;3.000000;NULL
MMC-4300;MMC-4300;5708877948399;DANSANI xxMIDO BADEROMSMØBEL 82CM;UT;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
MMT;5491325;936;MIC xxMICRO MATIC TERMOSTAT M/GULVFØLER MTC 1991H;UT;.000000;.000000;.000000;.000000;11.000000;.000000;.000000;NULL
MS90RS;MS90RS;2066959111028;CELESTE RUNDT SPEIL M/SORT RAMME Ø90CM;HL;-4.000000;.000000;-1.000000;.000000;1.000000;1.000000;.000000;NULL
MTD-2305-F;MTD-2305-F;7071583003477;VPS QSANTEC FLENSET KIT 1/4" X 3/8" 5 METER ;BL;2.000000;NULL;.000000;4.000000;1.000000;3.000000;4.000000;NULL
MTG-5-19;MTG-5-19;7314150118991;BCO BAHCO MÅLEBÅND 5M 19MM BAHCO;BL;4.000000;NULL;8.000000;15.000000;2.000000;13.000000;5.000000;NULL
MU550;8960708;7330778607082;EBE MULTIFLEX 27 M / 550 W 35x35x11.5;HL;2.000000;2.000000;1.000000;1.000000;1.000000;3.000000;2.000000;NULL
MWB10;7010098;230021012571;CAS xxMETALWOOD - BRONZO 10X60;UT;.000000;.000000;.000000;.000000;40.520000;.000000;.000000;51.840000
MWB30;7790098;230021011550;CAS xxMETALWOOD - BRONZO 30X60;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
MWI10;7010094;230021011468;CAS xxMETALWOOD - IRIDIO 10X60;UT;.000000;3.240000;.000000;.000000;17.600000;.000000;.000000;51.840000
MWML;7704397;230021011505;CAS METALWOOD - MIX LISTELLI A 30X30;HL;.000000;.000000;.000000;.000000;.000000;.000000;NULL;NULL
NA30;9700146;190;CAS xxMARTE - NERO ACAPULCO 30X30;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
NO10-Y544-060B-FSC;NO10-Y544-060B-FSC;7072742001006;GOL LIND LUXURY 60 SORT BADEROMSMØBEL M/ENK SERVANT MOD 2018;HL;-3.000000;.000000;-3.000000;1.000000;1.000000;1.000000;.000000;NULL
NO10-Y544-060-G;NO10-Y544-060-G;230021063016;GOL xxLIND LUXURY 60 GRÅ 602x462x555mm;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
NO10-Y544-060M-G-FSC;NO10-Y544-060M-G-FSC;7072742003529;KOL LIND LUXURY 60 GRÅ SPEILSKAP;HL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
NO10-Y544-100B-FSC;NO10-Y544-100B-FSC;7072742001051;GOL LIND LUXURY 100 SORT BADEROMSMØBEL ENK SERVANT MOD 2018;HL;.000000;1.000000;1.000000;.000000;.000000;2.000000;2.000000;NULL
NO10-Y544-100M-B-FSC;NO10-Y544-100M-B-FSC;7072742003765;KOL LIND LUXURY 100 SORT SPEILSKAP;HL;NULL;3.000000;1.000000;.000000;NULL;1.000000;NULL;NULL
NO10-Y544-100M-G-FSC;NO10-Y544-100M-G-FSC;7072742003703;KOL LIND LUXURY 100 GRÅ SPEILSKAP;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
NO10-Y544-100W;NO10-Y544-100W;230021068530;GOL xxLIND LUXURY 100 PLATINO BADEROMSMØBEL M/ENKEL SERVANT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
NO10-Y544-100W-1-FSC;NO10-Y544-100W-1-FSC;7072742003727;KOL LIND LUXURY 100 PLATINO SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NO10-Y544-100W-3-FSC;NO10-Y544-100W-3-FSC;7072742003734;KOL LIND LUXURY 100 PLATINO SPEILSKAP;HL;NULL;NULL;1.000000;NULL;1.000000;.000000;NULL;NULL
NO10-Y544-100W-FSC;NO10-Y544-100W-FSC;7072742001266;GOL LIND LUXURY 100 PLATINO BADEROMSMØBEL ENKEL MOD 2018;HL;1.000000;1.000000;2.000000;.000000;4.000000;1.000000;1.000000;NULL
NO10-Y544-120B-FSC;NO10-Y544-120B-FSC;7072742001273;GOL LIND LUXURY 120 DBL SERVANT SORT BADEROMSMØBEL MOD2018;HL;.000000;.000000;2.000000;.000000;2.000000;.000000;1.000000;NULL
NO10-Y544-120G-FSC;NO10-Y544-120G-FSC;7072742001280;GOL LIND LUXURY 120 DBL SERVANT GRÅ BADEROMSMØBEL MOD 2018;HL;4.000000;1.000000;2.000000;2.000000;3.000000;1.000000;2.000000;NULL
NO10-Y544-120W-3-FSC;NO10-Y544-120W-3-FSC;7072742003888;KOL LIND LUXURY ENKEL PLATINO SPEILSKAP 120;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
MILA.MR.0520;MILA.MR.0520;8436540811967;KMX xxLISTELO MILA BEIGE 5X20;UT;.000000;.000000;NULL;NULL;.000000;.000000;NULL;NULL
MIN-066024;MIN-066024;7070905007773;AAL HJØRNE UTVENDIG NR. 1 MINI STØTTEMUR;UT;NULL;2.000000;NULL;.000000;NULL;.000000;NULL;NULL
MIN-066026;MIN-066026;7070905007797;AAL HJØRNE UTVENDIG NR. 2 MINI STØTTEMUR;UT;NULL;4.000000;NULL;.000000;NULL;1.000000;NULL;NULL
MIN-066027;MIN-066027;7070905007803;AAL HJØRNE UTVENDIG NR. 3 MINI STØTTEMUR;UT;NULL;3.000000;NULL;.000000;1.000000;1.000000;NULL;NULL
MIN-066049;MIN-066049;7070905005502;AAL MINI STØTTEMUR KNEKT GRÅMIX;0;NULL;19.000000;NULL;.000000;27.000000;NULL;NULL;NULL
MJ18-VS;MJ18-VS;7072742011333;MJØLNER VERKTØYSETT M/BAG 8 DELER 18V;HL;5.000000;.000000;.000000;.000000;6.000000;1.000000;2.000000;NULL
ML18;70301;7072742021189;ALF MELLOMLEGGSLIST PVC 18CM;BL;64.000000;46.969500;169.000000;176.000000;-47.000000;340.000000;.000000;NULL
MMC-4700;MMC-4700;5711112008352;DANSANI xxMIDO BADEROMSMØBEL 52CM;UT;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
MMC-5100;MMC-5100;5708877948887;DANSANI xxMIDO BADEROMSMØBEL 62CM;UT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MONK;1124;8023743001778;ASK MONTOLIT HJUL 243;BL;.000000;10.000000;6.000000;.000000;13.000000;16.000000;.000000;NULL
MR;1194;4004199929186;ASK xxMALERRULLE 180 MM;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;.000000;NULL
MS;2923271;5706360002351;DNL MEGASTRONG KONSTRUKSJONSLIM;BL;76.000000;62.000000;47.000000;67.000000;36.000000;72.000000;51.000000;NULL
MS50RS;MS50RS;2066959111004;CELESTE RUNDT SPEIL M/SORT RAMME Ø50CM;HL;.000000;-1.000000;.000000;1.000000;5.000000;2.000000;2.000000;NULL
MSZ-FH35/MUZ-FH35VEHZ;MSZFH35VE/MUZFH35VE;230021069018;VPS xxMITSUBISHI KIRIGAMINE HARA 6.6 VARMEPUMPE;UT;.000000;.000000;1.000000;.000000;.000000;.000000;.000000;NULL
MSZ-LN35VGV/MUZ-VGHZ;MSZ-LN35VGV/MUZ-VGHZ;7072742009811;MITSUBISHI KAITEKI 6600 LUFT/LUFT VARMEPUMPE PERLEHVIT;BL;4.000000;.000000;4.000000;4.000000;3.000000;6.000000;3.000000;NULL
MTC600;MTC600;2066959109551;MJØLNER ELEKTRISK FLISEKUTTER 600W;HL;2.000000;.000000;2.000000;1.000000;1.000000;4.000000;3.000000;NULL
MTC720;MTC720;2066959109568;MJØLNER ELEKTRISK FLISEKUTTER 720W;HL;2.000000;1.000000;NULL;1.000000;2.000000;2.000000;5.000000;NULL
MTC900;MTC900;2066959109575;MJØLNER ELEKTRISK FLISEKUTTER 900W;HL;1.000000;1.000000;.000000;.000000;1.000000;4.000000;2.000000;NULL
MU350;8960704;7330778607044;EBE MULTIFLEX 17 M / 350 W 35x35x11.5;HL;.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;NULL
MU440;8960706;7330778607068;EBE MULTIFLEX 23 M / 440 W 35x35x11.5;HL;1.000000;.000000;3.000000;2.000000;1.000000;3.000000;1.000000;NULL
MU720;8960710;7330778607105;EBE MULTIFLEX 36 M / 720 W 35x35x11.5;HL;3.000000;1.000000;2.000000;.000000;2.000000;2.000000;2.000000;NULL
MV-02-6078;MV-02-6078;230021062453;SGM xxLIND SPEILSKAP 60 M/LED LYS MI1 60X78X15;UT;.000000;-1.000000;.000000;.000000;-1.000000;.000000;.000000;NULL
MV90;10561;4021216110112;ASK MØRTELVISP SPIRAL M/RING Ø 90 MM;BL;17.000000;12.000000;7.000000;12.000000;18.000000;2.000000;15.000000;NULL
MWFB;7011698;230021011499;CAS xxMETALWOOD - FASCIA BRONZO 10X60;UT;.000000;.000000;.000000;.000000;.000000;.000000;NULL;NULL
MWI30;7790094;230021011512;CAS xxMETALWOOD - IRIDIO 30X60;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
MWPL10;6010080;230021015541;CAS METALWOOD - PLATINO 10X60;IT;47.520000;-.040000;25.920000;46.360000;11.880000;3.240000;24.840000;51.840000
MWPL30;6790080;230021015558;CAS METALWOOD - PLATINO 30X60;IT;22.680000;.000000;25.920000;44.280000;22.680000;54.000000;11.880000;259.200000
MWS30;7790097;230021011543;CAS METALWOOD - SILICIO 30X60;IT;25.920000;.000000;41.040000;50.760000;64.800000;59.400000;57.240000;.000000
N3873530;3873530;7391306197680;NORDSJÖ COLOUR TESTER BRAVE GROUND 30 ML;BL;-2.000000;NULL;-4.000000;-3.000000;NULL;NULL;NULL;NULL
NO10-Y544-060B;NO10-Y544-060B;7072742003536;KOL LIND LUXURY 60 ENKEL SERVANT;HL;NULL;-1.000000;NULL;NULL;.000000;.000000;NULL;NULL
NO10-Y544-060-B;NO10-Y544-060B-FSC;230021063023;GOL xxLIND LUXURY 60 SORT 602x462x555mm;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
NO10-Y544-060C-G-FSC;NO10-Y544-060C-G-FSC;7072742003512;KOL LIND LUXURY 60 GRÅ SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
NO10-Y544-060W-3-FSC;NO10-Y544-060W-3-FSC;7072742003550;KOL LIND LUXURY PLATINO SPEILSKAP 60;HL;NULL;NULL;.000000;1.000000;2.000000;NULL;NULL;NULL
NO10-Y544-080B-3;NO10-Y544-080B-3;7072742012323;KOL LIND LUXURY 80 SORT SPEILSKAP;HL;NULL;1.000000;NULL;NULL;.000000;NULL;NULL;NULL
NO10-Y544-080B-FSC;NO10-Y544-080B-FSC;7072742001235;GOL LIND LUXURY 80 SORT BADEROMSMØBEL ENK SERVANT MOD 2018;HL;-2.000000;1.000000;-2.000000;-1.000000;-3.000000;.000000;.000000;NULL
kdo26512;kdo26512;6903366265127;KENDO MEISEL SPISS 16X300MM;HL;7.000000;1.000000;6.000000;3.000000;2.000000;22.000000;10.000000;NULL
kdo26588;kdo26588;6903366265882;KENDO BREKKJERN 450X16MM;HL;9.000000;17.000000;NULL;2.000000;1.000000;5.000000;9.000000;NULL
kdo30400;kdo30400;6903366304000;KENDO HÅNDSAG 350MM;HL;3.000000;2.000000;.000000;9.000000;-1.000000;7.000000;7.000000;NULL
kdo30404;kdo30404;6903366304048;KENDO HÅNDSAG 550MM;HL;-1.000000;NULL;5.000000;8.000000;.000000;6.000000;2.000000;NULL
kdo30651;kdo30651;6903366306516;KENDO BLAD TIL BRYTEKNIV 9MM 10 STK;HL;11.000000;NULL;14.000000;13.000000;17.000000;18.000000;17.000000;NULL
kdo30713;kdo30713;6903366307131;KENDO SAKS 21CM;HL;11.000000;7.000000;NULL;12.000000;3.000000;13.000000;6.000000;NULL
kdo31201;kdo31201;6903366312012;KENDO STÅLBØRSTE M/SKRAPE 350MM;HL;.000000;2.000000;NULL;4.000000;1.000000;6.000000;7.000000;NULL
kdo3236;kdo3236;6952062632368;HOTDEAL TAPE GJENNOMSIKTIG;HL;NULL;NULL;NULL;NULL;53.000000;NULL;18.000000;NULL
kdo3259;kdo3259;6952062632597;HOTDEAL MASKERINGSTAPE 3 RULLER 19MM X 50M;HL;NULL;NULL;NULL;NULL;2.000000;NULL;NULL;NULL
kdo35116;kdo35116;6903366351165;KENDO MÅLEBÅND 3MX16MM;HL;18.000000;NULL;3.000000;12.000000;7.000000;8.000000;8.000000;NULL
kdo35117;kdo35117;6903366351172;KENDO MÅLEBÅND 5MX19MM;HL;8.000000;5.000000;2.000000;-4.000000;13.000000;6.000000;12.000000;NULL
kdo35218;kdo35218;6903366352186;KENDO TORPEDOVATER 225MM;HL;3.000000;NULL;5.000000;10.000000;5.000000;4.000000;4.000000;NULL
kdo35301;kdo35301;6903366353015;KENDO DIGITAL SKYVELÆR 150MM;HL;.000000;1.000000;.000000;3.000000;-3.000000;8.000000;3.000000;NULL
kdo35353;kdo35353;6903366353534;KENDO ALUMINIUMSVATER 600MM;HL;2.000000;.000000;NULL;4.000000;.000000;7.000000;3.000000;NULL
kdo3987;kdo3987;6952062639879;HOTDEAL DØRSTOPP 2 STK;HL;17.000000;NULL;NULL;9.000000;44.000000;NULL;NULL;NULL
kdo40214;kdo40214;6903366402140;KENDO HURTIGTVINGE 300MM;HL;NULL;1.000000;NULL;2.000000;10.000000;10.000000;5.000000;NULL
kdo4306;kdo4306;6952062643067;HOTDEAL HAMMER 16OZ;HL;NULL;2.000000;NULL;NULL;9.000000;NULL;7.000000;NULL
kdo45902;kdo45902;6903366459021;KENDO STIFTEPISTOL 4-14MM;HL;1.000000;.000000;.000000;4.000000;-8.000000;4.000000;4.000000;NULL
91265;91265;5708614912652;MIL xxGREEN>IT FLEKSIBEL SLANGE 1/2" 15 45 METER;UT;NULL;1.000000;.000000;.000000;.000000;.000000;NULL;NULL
91281;91281;5708614912812;MIL HAGE SPRUTEFLASKE 0.5L;BL;.000000;.000000;-1.000000;.000000;18.000000;.000000;-99.000000;NULL
91284;91284;5708614912843;MIL HAGESPRØYTE M/PUMPE 5L;BL;-1.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
91297;91297;5708614912973;MIL xxGREEN>IT FLEKSIBEL SLANGE 1/2" 5-15 METER;UT;.000000;.000000;.000000;NULL;.000000;.000000;NULL;NULL
913050lxs;913050lxs;7023878100415;BEREDERSLANGE 50CM;HL;.000000;8.000000;9.000000;-2.000000;17.000000;9.000000;6.000000;NULL
913125lxs;913125lxs;7023878100446;BEREDERSLANGE 125CM;HL;.000000;2.000000;9.000000;-3.000000;18.000000;6.000000;6.000000;NULL
91316;91316;5708614913161;MIL xxGREEN-IT VERKTØY OG REDSKAPSOPPHENG 3 STK.;UT;NULL;.000000;NULL;.000000;.000000;.000000;.000000;NULL
91351;91351;5711112259839;DANSANI xxSPEIL M/INTEGR LED LYS 70X50CM;UT;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
91381;91381;5711112259853;DANSANI xxSPEIL M/INTEGR LED LYS 70X80CM;UT;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
914038;914038;4008838914038;LOP TETNINGSTAPE TIL BADEKAR 5CM 3.5M X 5CM;BL;.000000;7.000000;9.000000;-1.000000;13.000000;5.000000;4.000000;NULL
9186685340;9186685340;5709058067076;UNI xxVASKEMASKINTRAKT 40MM HVIT PLAST;UT;.000000;-1.000000;.000000;.000000;NULL;.000000;.000000;NULL
920737;920737;3606480528477;EIM xxSCHNEIDER RØYKVARSLER INVISIBLE OPTISK;UT;.000000;.000000;.000000;14.000000;-2.000000;17.000000;.000000;NULL
928002;928002;4016514066957;BACHMANN ELEVATOR STIKKONTAKT 2 X SCHUKO STÅL;BL;.000000;1.000000;1.000000;1.000000;2.000000;4.000000;2.000000;NULL
930200;930200;7026759302007;DEKORSPARKEL MED PLASTHÅNDTAK RUSTFRI 200 MM;BL;NULL;NULL;NULL;NULL;13.000000;4.000000;-1.000000;NULL
930450;930450;7026759304506;DEKORSPARKEL MED PLASTHÅNDTAK RUSTFRI 450 MM;BL;NULL;NULL;NULL;NULL;6.000000;4.000000;.000000;NULL
931000;931000;4016544055920;BACHMANN xxTWIST STIKKONTAKT 2 X SCHUKO STÅL;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
9310-0016;9310-0016;7052871800220;BAL ALLOC SKRUER 45MM FOR LISTER OG PANEL POSE M/200 STK;BL;.000000;17.000000;13.000000;23.000000;22.000000;7.000000;52.000000;NULL
9310-0027;9310-0027;7052870133596;BAL ALLOC MONTERINGSLIM 290ML;BL;16.000000;13.000000;3.000000;28.000000;23.000000;42.000000;22.000000;NULL
YG1020-120W-FSC;YG1020-120W-FSC;7072742020021;KOL LIND EXPLORE EIK 120 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG204-080A-FSC;YG204-080A-FSC;7072742012286;KOL LIND NATURE 80 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG33;METYUN.GRA.333;1615;MET xxYUNNAN GRAFITO 33,3X33,3;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
YM204-100A-FSC;YM204-100A-FSC;7072742004625;KOL LIND NATURE 100 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YT204-100;YT204-100;7072742004618;KOL LIND FOREST/NATURE 100 SERVANT;HL;NULL;NULL;NULL;NULL;1.000000;.000000;NULL;NULL
YTG204-080A-FSC;YTG204-080A-FSC;7072742003031;LIND NATURE 80 BADEROMSMØBEL M/ENKEL SERVANT;HL;.660000;.000000;3.000000;1.000000;3.000000;2.000000;1.000000;NULL
YTG66-040G-FSC;YTG66-040G-FSC;7072742001815;GOL LIND SHARP 40CM BADEROMSMØBEL GRÅ MOD 2018;HL;2.000000;.000000;5.000000;2.000000;4.000000;2.000000;2.000000;NULL
YTG66-040P-FSC;YTG66-040P-FSC;7072742001822;GOL LIND SHARP 40CM BADEROMSMØBEL PLATINO MOD 2018;HL;1.000000;.000000;2.000000;2.000000;1.000000;1.000000;1.000000;NULL
YTG66-040W;YTG66-040W;230021069384;GOL xxLIND SHARP 40CM BADEROMSMØBEL HVIT;UT;.000000;.000000;.000000;-2.000000;.000000;.000000;.000000;NULL
YTP633-080;YTP633-080;230021069643;GOL LIND SERVANTPLATE STONE 80;HL;.000000;NULL;.000000;.000000;1.000000;1.000000;1.000000;NULL
Z96608;Z96608;7391515117332;UNI IFØ TRYKKNAPPSETT TIL CERA TOALETTET - HVIT;BL;.000000;5.000000;4.000000;.000000;4.000000;2.000000;.000000;NULL
MF19-9876DF-3/3;MF19-9876DF-3/3;7072742010183;KOL CELESTE SILVIA DK RETT KROM 70X90 M/F/DØR -BUNNKAR;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MF19-9877DF;MF19-9877DF;7072742009989;CELESTE SILVIA RETT DUSJKABINETT 80X100X205CM M/FOLIE KROM;HL;2.000000;.000000;.000000;.000000;3.000000;.000000;2.000000;NULL
MF19-9878DF-1/3;MF19-9878DF-1/3;7072742010497;KOL CELESTE SILVIA DK RETT KROM 90X100 M/F/DØR -FRONT-DØR;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MF20303;MF20303;7072742002805;CELESTE CORBY SERVANTARMATUR;HL;.000000;.000000;.000000;-1.000000;.000000;.000000;.000000;NULL
MF2202DF-80;MF2202DF-80;230021067878;MFJ CELESTE MARELLA DUSJHJØRNE 80X80 RETT M/FOLIE PÅ DØR;HL;1.000000;.000000;1.000000;2.000000;2.000000;1.000000;1.000000;NULL
MF2852FC-L;MF2852FC-L;230021068325;MFJ CELESTE BADEKARVEGG KROM VENSTRE M/FOL 5MM DBLT GLASS;HL;1.000000;.000000;.000000;1.000000;1.000000;.000000;NULL;NULL
MF2852FC-R;MF2852FC-R;230021068196;MFJ CELESTE BADEKARVEGG KROM HØYRE M/FOLIERT 5MM DBL GLASS;HL;1.000000;1.000000;.000000;1.000000;2.000000;.000000;1.000000;NULL
MF2853-90X190;MF2853-90X190;230021062248;MFJ xxCELESTE SPAZIO SIDE 90x190;UT;.000000;.000000;.000000;.000000;1.000000;1.000000;.000000;NULL
MF2882FB-90L;MF2882FB-90L;7072742011623;CELESTE MH200 LEDDET DUSJDØR 90X190CM VENSTRE , SORT;HL;2.000000;1.000000;2.000000;-6.000000;3.000000;1.000000;1.000000;NULL
